author/url,author/userName,createdAt,text,url
https://x.com/Stefftos,Stefftos,Thu Mar 31 23:16:10 +0000 2011,"#okhi Werinz hapunzz?? :-P ""@GogzyMadonna: abg! may we hia word! lol!  #okbye RT Steffugee: April!!!! Yes""",https://x.com/Stefftos/status/53596477662052352
https://x.com/RecoveringABG,RecoveringABG,Thu Mar 31 23:15:51 +0000 2011,No more @justinbieber trading cards at Target. #NotKosher,https://x.com/RecoveringABG/status/53596395260743680
https://x.com/yungcustis,yungcustis,Thu Mar 31 02:53:47 +0000 2011,@asian__baby girl of ur caliber the full package,https://x.com/yungcustis/status/53288852135219201
https://x.com/_Dressed2KILL,_Dressed2KILL,Wed Mar 30 23:12:43 +0000 2011,@asian__baby girl you are sooo right about that .,https://x.com/_Dressed2KILL/status/53233220208181248
https://x.com/_Dressed2KILL,_Dressed2KILL,Wed Mar 30 02:56:09 +0000 2011,@asian__baby girl yessss .!,https://x.com/_Dressed2KILL/status/52927063132340226
https://x.com/_Dressed2KILL,_Dressed2KILL,Sat Mar 26 22:22:11 +0000 2011,@asian__baby girl hush .! lol you know i am .,https://x.com/_Dressed2KILL/status/51770950651351040
https://x.com/_Dressed2KILL,_Dressed2KILL,Sat Mar 26 21:21:46 +0000 2011,"@asian__baby girl i know , you been hiding from me . wyd??!",https://x.com/_Dressed2KILL/status/51755746316124160
https://x.com/jen_deleon,jen_deleon,Thu Mar 17 20:22:44 +0000 2011,"@JamesLBoyd I just saw your asian ""baby"" girl on state street hahahaa I bet she has a tattoo also.",https://x.com/jen_deleon/status/48479402509598720
https://x.com/soclassybre,soclassybre,Wed Mar 16 17:59:20 +0000 2011,Dear parents of the lil asian baby girl tht is crawling dwn the aisles of the plane as we land.Where is your belt? Do u need 2 borrow mine?,https://x.com/soclassybre/status/48080925640232960
https://x.com/MeachumLClarke,MeachumLClarke,Wed Mar 16 03:44:03 +0000 2011,Dear parents of the little asian baby girl that is crawling down the aisles of the plane as we land..... Wher… (cont) http://deck.ly/~Rlh9X,https://x.com/MeachumLClarke/status/47865687724658688
https://x.com/T_Camp4real,T_Camp4real,Mon Mar 14 03:13:22 +0000 2011,RT @IamMessina When I become wealthy Im going to adopt an Asian baby girl&lt;&lt;&lt; Asian babies are cute tho,https://x.com/T_Camp4real/status/47133189617094656
https://x.com/A_meow,A_meow,Sat Mar 05 14:52:29 +0000 2011,@xnoaim @Meeemzz89 no little asian baby girl,https://x.com/A_meow/status/44047638160613376
https://x.com/A_meow,A_meow,Sat Mar 05 14:50:04 +0000 2011,@xnoaim @Meeemzz89  in my case little asian baby girl,https://x.com/A_meow/status/44047026253611008
https://x.com/patpal49,patpal49,Fri Mar 04 13:28:20 +0000 2011,"18month old Asian baby girl, 2 doors away, has died. Very, very sad as the parents had already had 2 boy stillbirths.",https://x.com/patpal49/status/43664071400243200
https://x.com/10grand_short,10grand_short,Sun Feb 27 16:59:15 +0000 2011,RT @nudieBABIEH_ (= iicant wait til i adopt me a asian baby girl &lt;3 | o_o,https://x.com/10grand_short/status/41905212746776576
https://x.com/cyberprincuss,cyberprincuss,Fri Feb 25 01:44:07 +0000 2011,I want to adopt an asian baby girl :D,https://x.com/cyberprincuss/status/40950133822734336
https://x.com/Paigey_KB,Paigey_KB,Tue Feb 22 16:22:33 +0000 2011,"""I want an Asian baby girl and Colt! That's all I need in my life!"" - @Kaseydollens",https://x.com/Paigey_KB/status/40084037615878144
https://x.com/mamacitaa_xo,mamacitaa_xo,Mon Feb 14 21:55:07 +0000 2011,I'm getting an Asian baby girl tomorrow we'll see how this goes ...,https://x.com/mamacitaa_xo/status/37268626775998465
https://x.com/bridgettryan,bridgettryan,Sat Feb 12 17:02:40 +0000 2011,Sweet precious asian baby girl at the at&t store won't stop talking to me. Its #fate!!!,https://x.com/bridgettryan/status/36470254263603202
https://x.com/ITZJOW3,ITZJOW3,Sun Feb 06 22:54:03 +0000 2011,"Finally arrived @KalbiBurger !! They are playing some ""ABG"" Asian Baby Girl musix from 1995! LOL love it! ☺",https://x.com/ITZJOW3/status/34384355358941184
https://x.com/PeterrrrSmith,PeterrrrSmith,Sun Feb 06 20:11:42 +0000 2011,@ZachDroppedDead Only if we can have an Asian baby girl.,https://x.com/PeterrrrSmith/status/34343497616064512
https://x.com/Whoslosing,Whoslosing,Wed Sep 15 13:53:16 +0000 2010,Asian baby gangster « LMAO http://bit.ly/9ddlaJ,https://x.com/Whoslosing/status/24571522602
https://x.com/GogzyMadonna,GogzyMadonna,Thu Mar 31 23:13:33 +0000 2011,abg! may we hia word! lol! #okbye RT @Steffugee: April!!!! Yes,https://x.com/GogzyMadonna/status/53595817507958784
https://x.com/ABGBerkata,ABGBerkata,Thu Mar 31 23:05:48 +0000 2011,#wishapril I hope my dreams come true #ABGBerkata,https://x.com/ABGBerkata/status/53593867982864384
https://x.com/ridhoalfarissi,ridhoalfarissi,Thu Mar 31 22:56:03 +0000 2011,"Sama² ade ku, amin yaa rabbal alamin :) RT @Reenneey: HBD abg @ridhoalfarissi ...  hope u wish comes true and all the best for u ...",https://x.com/ridhoalfarissi/status/53591414864486400
https://x.com/theABGreen,theABGreen,Thu Mar 31 22:16:23 +0000 2011,I need God. I can't do it alone. #Faith,https://x.com/theABGreen/status/53581431078780929
https://x.com/theABGreen,theABGreen,Thu Mar 31 22:13:30 +0000 2011,"when I'm in public and I'm talking on my phone with the ear-peice, I wanna tell every that ""I'm not talking to myself""",https://x.com/theABGreen/status/53580705409662976
https://x.com/ptrssllh,ptrssllh,Thu Mar 31 22:11:53 +0000 2011,"asekk, buat abg sp nih ri? RT @riritantrisofan: Happy is when I have you. Sad is when I can't mention you to the world. #April",https://x.com/ptrssllh/status/53580298176299008
https://x.com/theABGreen,theABGreen,Thu Mar 31 22:10:33 +0000 2011,If u say that money doesn't make u happy... Ur a dirty lier,https://x.com/theABGreen/status/53579961965088768
https://x.com/theABGreen,theABGreen,Thu Mar 31 22:06:41 +0000 2011,"Someone's venting to u and u really wanna end the conversation but they keep going like blah.blah,blah... How do u get out of it?",https://x.com/theABGreen/status/53578990031618048
https://x.com/rotimiadeseun,rotimiadeseun,Thu Mar 31 22:03:07 +0000 2011,lol plix download abg http://bit.ly/eZNkPh  @ChyyChy @DpEsho,https://x.com/rotimiadeseun/status/53578092970655744
https://x.com/ITZJOW3,ITZJOW3,Sat Feb 05 22:14:22 +0000 2011,"LMFAO ABG is what Sean calls that! Asian Baby Girl from 1995 ""@VIOLETcrimes: Omg this pic... http://yfrog.com/h7bspxdj""",https://x.com/ITZJOW3/status/34011979236507648
https://x.com/EricaaaLH,EricaaaLH,Thu Feb 03 02:28:03 +0000 2011,I absolutely love the little asian baby girl on Modern Family :) She's so cute!,https://x.com/EricaaaLH/status/32988656025214976
https://x.com/jonodiener,jonodiener,Wed Feb 02 21:29:43 +0000 2011,"""I want a musically inclined lesbian asian baby girl"" - kate (I informed her you can't pick sexual preference... yet)",https://x.com/jonodiener/status/32913579455815680
https://x.com/meigamada,meigamada,Sun Jan 30 04:21:53 +0000 2011,"Awh! This litto cute asian baby girl told me 'hi, bye (:"" in walmart. So adorable!",https://x.com/meigamada/status/31567753353625600
https://x.com/TNTika,TNTika,Sat Jan 29 22:46:09 +0000 2011,Wanna hav a half Asian baby girl so I can give her a cute Asian name #randomtweet,https://x.com/TNTika/status/31483262870228992
https://x.com/msdavonda,msdavonda,Wed Jan 26 22:42:50 +0000 2011,@asian__baby girl idk... Probably has something to do with the fact that I haven't put oil in out since aug :/,https://x.com/msdavonda/status/30395262782414848
https://x.com/AN_DrewJitSU,AN_DrewJitSU,Wed Jan 26 20:25:16 +0000 2011,Damn my Asian Baby Girl so hot!!!,https://x.com/AN_DrewJitSU/status/30360644393902080
https://x.com/TheMoey,TheMoey,Mon Jan 24 09:26:02 +0000 2011,"I was starring at this Asian baby girl playing with her mother, while smiling. Suddenly her mom looks at me, so I looked away lol. #Awkward!",https://x.com/TheMoey/status/29469966260502528
https://x.com/MrJustinSpears,MrJustinSpears,Sat Jan 22 04:24:10 +0000 2011,I want to raise a little Asian baby girl.,https://x.com/MrJustinSpears/status/28669224511602688
https://x.com/MrJustinSpears,MrJustinSpears,Sat Jan 22 03:33:30 +0000 2011,@cakewhore little Asian baby girl sitting next to me at Ronin and I want to eat her.  Thought about you. :),https://x.com/MrJustinSpears/status/28656475404500993
https://x.com/MuuMuse,MuuMuse,Sat Jan 22 00:00:00 +0000 2011,Sitting behind the most adorable Asian baby girl with the fattest cheeks I have ever seen. #GoingToStealYou #CuteOverload,https://x.com/MuuMuse/status/28602746630307840
https://x.com/_emilymariee4,_emilymariee4,Tue Jan 18 03:19:18 +0000 2011,my mind is set. I'm adopting an Asian baby girl when I turn 25&her names gunna be Harmony.&lt;3,https://x.com/_emilymariee4/status/27203350478987264
https://x.com/_emilymariee4,_emilymariee4,Tue Jan 18 02:59:03 +0000 2011,Adoption? I want an asian baby girl. &lt;3,https://x.com/_emilymariee4/status/27198251895619584
https://x.com/jollythea,jollythea,Mon Jan 17 00:09:22 +0000 2011,"@missyspice haha, do you watch the show? I was talking about the adopted Asian baby girl on the show ;-)",https://x.com/jollythea/status/26793164413083649
https://x.com/jollythea,jollythea,Sun Jan 16 23:47:54 +0000 2011,the asian baby girl? she is so cute RT @missyspice: That little girl from Modern Family looks great! @redcarpet,https://x.com/jollythea/status/26787760480198656
https://x.com/sugrcuki,sugrcuki,Sat Jan 15 15:05:07 +0000 2011,"10am, A fat Asian baby girl raised a hand up to her parents. Talk to the hand. They didn't comply, she threw her cereal on the ground.",https://x.com/sugrcuki/status/26293810996707328
https://x.com/ohokaythanks,ohokaythanks,Thu Jan 13 01:56:48 +0000 2011,"Can we have babies together? The blackest on earth? — Well, I don't know. I want an Asian baby girl named Bandit.. http://4ms.me/hJMIOj",https://x.com/ohokaythanks/status/25370647261618176
https://x.com/LoveMissTayy,LoveMissTayy,Mon Jan 10 00:13:46 +0000 2011,I think I wanna adopt an Asian baby girl and name her McKenzie Grace,https://x.com/LoveMissTayy/status/24257554104188929
https://x.com/Fraternizing,Fraternizing,Sun Jan 09 19:59:41 +0000 2011,omg. cutest asian kid @ the library. i want an asian baby girl. now.,https://x.com/Fraternizing/status/24193611776135168
https://x.com/h0hohopefully,h0hohopefully,Wed Jan 05 15:30:52 +0000 2011,"""I always wanted an asian baby girl"" oh I love my earth science teacher",https://x.com/h0hohopefully/status/22676412334866432
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:59:26 +0000 2011,"I'm not even saying I have sexy lips, that's just what I've been told #JustSayin",https://x.com/theABGreen/status/53577164687290368
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:57:20 +0000 2011,ain't no half  step'n ova here,https://x.com/QmoneyMrABG/status/53576639023558657
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:56:53 +0000 2011,"My sexy lips are chapped, that's not cool",https://x.com/theABGreen/status/53576523457892352
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:55:36 +0000 2011,i love a chick datz on her independent shit,https://x.com/QmoneyMrABG/status/53576200001568768
https://x.com/rotimiadeseun,rotimiadeseun,Thu Mar 31 21:54:22 +0000 2011,lol plix download abg http://bit.ly/eZNkPh @faruky101 @idris2nji_69 @Roshio2gbaski @jwizzy28 @dsometin @ejeolomoskeendi @Pinkylacuttie,https://x.com/rotimiadeseun/status/53575893154660352
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:54:22 +0000 2011,@BunBTrillOG ......I gta fill up my cup 1 tyme n say R.I.P 2 Pimp C,https://x.com/QmoneyMrABG/status/53575892001230848
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:52:30 +0000 2011,@AtlanticRecords checkout my music,https://x.com/QmoneyMrABG/status/53575421882675200
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:51:48 +0000 2011,@Ludacris u like da only rapper/actor dat comeout n sell millions of records without getting into a bunch of trouble or doin stupid shit!!,https://x.com/QmoneyMrABG/status/53575245185032192
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:51:37 +0000 2011,"basic people can't judge ""risk takers"" #TheyJustCant",https://x.com/theABGreen/status/53575197281878016
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:47:08 +0000 2011,SMH THE END IS NEAR!!!!!!!!!!!!!!!,https://x.com/QmoneyMrABG/status/53574069488074752
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 21:45:29 +0000 2011,"I RATHER COUNT STACKZ, FUCK SHEEP",https://x.com/QmoneyMrABG/status/53573655543820288
https://x.com/iqdinzly,iqdinzly,Thu Mar 31 21:44:07 +0000 2011,"Abg longgggggg, miss u. Morning ;) RT @aznilnawawi Gud Morning Tweethearts! Another long day for me! No time for ... http://tmi.me/8kftE",https://x.com/iqdinzly/status/53573309845078016
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:41:46 +0000 2011,it's not about how many strippers u made it rain on... it's all about how many strippers u skeeted on LMAO,https://x.com/theABGreen/status/53572718695686144
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 21:40:16 +0000 2011,Now Following Back -&gt; @tatted_on_d_rox Mmm ;),https://x.com/LiyahABG/status/53572343896883200
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 21:37:44 +0000 2011,I want new bbm contacts..my current ones are boring...,https://x.com/LiyahABG/status/53571705683197954
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 21:28:53 +0000 2011,RT @ayoakiwowo: @MissRochelle_x the song is dangerous : Indeed!,https://x.com/LiyahABG/status/53569477530497024
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 21:28:24 +0000 2011,@_dcmarvel : Yeah she's having her own concert in July. So pissed I didn't see her tonight :(,https://x.com/LiyahABG/status/53569356843585536
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:27:53 +0000 2011,O LORDDDDDDDDDDD http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53569226920820737
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:27:47 +0000 2011,DATT LOL http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53569199976615936
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:27:01 +0000 2011,IF U TWEETIN U SHOULD BE IN CHIEFSPOT http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53569006896025600
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:26:43 +0000 2011,"someone writes u a long ass message and u dont want to seem rude so u just reply by saying ""lol"" and then u keep it moving",https://x.com/theABGreen/status/53568932984004608
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:26:39 +0000 2011,COME FUCK WIT DA TRILL http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53568914361286656
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:26:29 +0000 2011,http://tinychat.com/chiefspot THONG HURSDAYYYY COME THREW http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53568872367919104
https://x.com/ABG_OVGSKEE_757,ABG_OVGSKEE_757,Thu Mar 31 21:26:10 +0000 2011,http://tinychat.com/chiefspot THONG THURSDAYYYYYYYYYYYY http://tinychat.com/chiefspot,https://x.com/ABG_OVGSKEE_757/status/53568792755830784
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:25:08 +0000 2011,Chicken Soup Swag #ImSick,https://x.com/theABGreen/status/53568532562182144
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 21:24:42 +0000 2011,Seeing @fatbellybella July 17th!! So excited!!,https://x.com/LiyahABG/status/53568426958000128
https://x.com/muazshukor,muazshukor,Thu Mar 31 21:15:28 +0000 2011,miss you @jajadollahh,https://x.com/muazshukor/status/53566101656846337
https://x.com/theABGreen,theABGreen,Thu Mar 31 21:12:07 +0000 2011,"People who smoke a lot of weed, always own at least one book about weed...",https://x.com/theABGreen/status/53565256806567936
https://x.com/RecoveringABG,RecoveringABG,Thu Mar 31 21:10:09 +0000 2011,Finished the first season of Hana Yori Dango. OhMyBiebz I'm crying,https://x.com/RecoveringABG/status/53564763610951680
https://x.com/RecoveringABG,RecoveringABG,Thu Mar 31 20:58:55 +0000 2011,@justinbieber is #good4you JUSTKIDDING hes good for me :),https://x.com/RecoveringABG/status/53561934922006529
https://x.com/Hussy_trash,Hussy_trash,Tue Jan 04 15:41:34 +0000 2011,"I have an overwhelming urge to adopt an Asian baby girl,Thanks Lisa Ling. 
It's too early in the day for these kinds of documentaries.",https://x.com/Hussy_trash/status/22316715702489088
https://x.com/turnandstomp,turnandstomp,Sun Jan 02 21:42:22 +0000 2011,This little asian baby girl is named Effie. I am death.,https://x.com/turnandstomp/status/21682741045108736
https://x.com/NamPhanMMA,NamPhanMMA,Fri Dec 31 17:12:41 +0000 2010,"""omg Coach Nam i just saw the hottest ABG(asian baby girl)""- henry tran",https://x.com/NamPhanMMA/status/20890095338917888
https://x.com/MaxineNicholle,MaxineNicholle,Sun Dec 26 03:28:12 +0000 2010,Little asian baby girl with a british accent. Tooo cute!,https://x.com/MaxineNicholle/status/18870668368019456
https://x.com/Patrick_A_Cook,Patrick_A_Cook,Sun Dec 12 02:43:41 +0000 2010,"RT @missmeliss__: In Target with my mom..I spot an adorable asian baby girl ""ah I want one.."" my mom smiles ""just buy one."" Haha",https://x.com/Patrick_A_Cook/status/13786036639367168
https://x.com/ACbabyyy,ACbabyyy,Tue Nov 30 20:29:06 +0000 2010,#why90srocked a beautiful Asian baby girl was born named Amanda Chan :),https://x.com/ACbabyyy/status/9705501310849024
https://x.com/jenhnic,jenhnic,Thu Nov 25 02:02:11 +0000 2010,I want to adopt an Asian baby. (girl) please..,https://x.com/jenhnic/status/7614995487522816
https://x.com/That_katO_0,That_katO_0,Mon Nov 15 01:25:01 +0000 2010,@Hey_Its_Celeste tell me about it! i actually wanted an asian baby girl...their eyes are ADORABLE!! lol..is that discriminating?,https://x.com/That_katO_0/status/3981767136518144
https://x.com/aprillemgarcia,aprillemgarcia,Fri Nov 12 13:41:26 +0000 2010,@asianbabygirl07 lol. what's with the asian baby girl thing? :),https://x.com/aprillemgarcia/status/3079926760611840
https://x.com/RDFIII,RDFIII,Mon Nov 08 23:48:16 +0000 2010,"I believe its pronounced ""Groria"" RT @JonnyRoss16: Why is every Asian baby girl named Gloria?",https://x.com/RDFIII/status/1783090548576256
https://x.com/guhhseppe,guhhseppe,Mon Nov 08 00:43:42 +0000 2010,@NemoIsJuicy Lol Asian Baby Girl.,https://x.com/guhhseppe/status/1434651230994432
https://x.com/whoisbyanca,whoisbyanca,Fri Oct 29 15:27:15 +0000 2010,@ForPUSSY_ImGAY hey you shut it!! Lol but seriously I want a little Asian baby girl :),https://x.com/whoisbyanca/status/29098110549
https://x.com/songsaboutjade,songsaboutjade,Tue Oct 26 18:08:44 +0000 2010,This documentary in Anthropology class makes me want to adopt an Asian baby girl.,https://x.com/songsaboutjade/status/28813540291
https://x.com/CiscoFierce,CiscoFierce,Mon Oct 25 00:24:56 +0000 2010,@KEHOLLA plus an Asian baby girl would make a future amazing cheerleader.,https://x.com/CiscoFierce/status/28643039336
https://x.com/teaLong,teaLong,Sat Oct 23 18:10:37 +0000 2010,Follow @tinadonuts for real time ABG (asian baby girl) updates :),https://x.com/teaLong/status/28522854881
https://x.com/nettra,nettra,Mon Oct 18 22:43:32 +0000 2010,"is an aunt! Again! Eeeee, can't wait to see the cute, pretty asian baby girl!",https://x.com/nettra/status/27776447302
https://x.com/3lyya,3lyya,Sun Oct 17 12:27:54 +0000 2010,"Uf 7taaaa ana cutttteeee :""(♥ RT @xShaks: I want to adopt an Asian baby girl :(  #FACT",https://x.com/3lyya/status/27632707824
https://x.com/cherriekissd,cherriekissd,Sun Oct 17 05:31:33 +0000 2010,if I have an asian baby girl her name will be... Bi Bi Kim Amanda Feranda Feronda Jamica Jamonda Ozanne. :{D,https://x.com/cherriekissd/status/27610614253
https://x.com/aGuyJin,aGuyJin,Tue Oct 05 19:35:42 +0000 2010,"@lindsayaynpenn probably should have cut it out of the show cuz it's inside, but if I have an asian baby girl, I want to name her Pringles",https://x.com/aGuyJin/status/26484301876
https://x.com/epoya,epoya,Sat Oct 02 18:16:05 +0000 2010,"Mine will look as cute. RT @rynebennett I want to eventually adopt only a little Asian baby girl, like Lily from #satc :)",https://x.com/epoya/status/26196544743
https://x.com/QmoneyMrABG,QmoneyMrABG,Thu Mar 31 20:53:50 +0000 2011,"Check this video out -- Q-MONEY NEW SINGLE, ""NC ANTHEM"" (DJ X-QUISITE MIX) http://t.co/eXiV4mn via @youtube",https://x.com/QmoneyMrABG/status/53560658268135424
https://x.com/theABGreen,theABGreen,Thu Mar 31 20:53:20 +0000 2011,"enjoy.. ""One of a Kind"" (song)
http://www.youtube.com/watch?v=WdpClxK9pFw",https://x.com/theABGreen/status/53560531612737536
https://x.com/MariancelElena,MariancelElena,Thu Mar 31 20:50:47 +0000 2011,@ElismarTorres ender?,https://x.com/MariancelElena/status/53559888755961856
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 20:48:45 +0000 2011,RT @Macnificent32: @MissRochelle_x Download My New Bashment Mix CD 'Old vs New' http://www.mediafire.com/?og251qdd3q497dy GET IT NOW!!!,https://x.com/LiyahABG/status/53559376878911488
https://x.com/DanielJCaceresF,DanielJCaceresF,Thu Mar 31 20:44:47 +0000 2011,"ido pa caracas, slash rock on, hell yeahhhhhhhhhhhhhhh",https://x.com/DanielJCaceresF/status/53558381033689088
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 20:44:02 +0000 2011,RT @xMissxJ: Is wishing her wife @MissRochelle_x  a good luck for tomorrow :|.. : Thanks boo! Imah need it :D,https://x.com/LiyahABG/status/53558192210325505
https://x.com/MariancelElena,MariancelElena,Thu Mar 31 20:41:16 +0000 2011,@LaiiCarolina Locaa,https://x.com/MariancelElena/status/53557495993614336
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 20:35:57 +0000 2011,@NathanDrizzy http://plixi.com/p/87685081 : Liarr,https://x.com/LiyahABG/status/53556157058514944
https://x.com/LiyahABG,LiyahABG,Thu Mar 31 20:27:36 +0000 2011,@NathanDrizzy http://plixi.com/p/87685081 : No actually that's her!! Lol shh,https://x.com/LiyahABG/status/53554056844673024
https://x.com/stenzo8_2,stenzo8_2,Thu Sep 30 06:56:31 +0000 2010,"@Bitchalina ABG stands for Asian.Baby.Girl basically a Jagger but for really small,toe hang,stringy blonde haired Asians",https://x.com/stenzo8_2/status/25957465836
https://x.com/blvthatschlitz,blvthatschlitz,Thu Sep 23 06:33:34 +0000 2010,@_slowdownsugar he has a very flamboyant partner and they've adopted a little asian baby girl. the daughter is married to an idiot,https://x.com/blvthatschlitz/status/25284621401
https://x.com/mATTA_fACT,mATTA_fACT,Thu Sep 09 01:28:31 +0000 2010,That lil asian baby girl from Modern Family is cute. Now I wanna make a lil asian baby girl lol.,https://x.com/mATTA_fACT/status/23966082373
https://x.com/apgraziano,apgraziano,Mon Sep 06 15:28:26 +0000 2010,Only redeeming moment of this Delta flight....we are sitting next to THE cutest little asian baby girl!,https://x.com/apgraziano/status/23154106082
https://x.com/CincyPlaces,CincyPlaces,Sun Sep 05 21:31:43 +0000 2010,Saw the cutest Asian baby girl at Meijer today.... I def gonna adopt one http://schmap.it/stPc6X?a (via @wiedemal),https://x.com/CincyPlaces/status/23089908870
https://x.com/Amy_Amiss,Amy_Amiss,Sun Sep 05 21:12:38 +0000 2010,Aaaaaaw theres a little asian baby girl literally rolling on the ground crying. The parents walk away so she catches up and starts again,https://x.com/Amy_Amiss/status/23088764579
https://x.com/wiedemal,wiedemal,Sun Sep 05 21:10:50 +0000 2010,Saw the cutest Asian baby girl at Meijer today.... I def gonna adopt one,https://x.com/wiedemal/status/23088659431
https://x.com/PUCCALICIOUS1,PUCCALICIOUS1,Fri Sep 03 20:20:30 +0000 2010,"Woo having lunch in a thai restaurant, taking care of an asian baby girl lol",https://x.com/PUCCALICIOUS1/status/22917263971
https://x.com/chriisteex,chriisteex,Sat Aug 21 08:24:11 +0000 2010,@vinababyyy abg means asian baby girl or asian beauty girl or something. they think you're hot.,https://x.com/chriisteex/status/21734191945
https://x.com/All_About_Andre,All_About_Andre,Wed Aug 18 20:30:15 +0000 2010,I think it's been decided...I'm going to adopt an Asian baby girl...her name will be Ana-Lei,https://x.com/All_About_Andre/status/21518142857
